name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cartago, costa rica",2009-03-25,28.9,19.1,23.6,29.2,19.1,23.7,15.7,61.8,0,0,0,,,,,27.7,103.2,1011.2,30.3,12.3,,,,,2009-03-25T05:35:48,2009-03-25T17:45:26,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-26,29.9,20,23.8,31.1,20,24,16.1,63.3,0,0,0,,,,,25.6,121.6,1009.7,21.8,12.6,,,,,2009-03-26T05:35:14,2009-03-26T17:45:25,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-27,29.2,17.1,22.6,30,17.1,22.9,16.9,71.7,0,0,0,,,,,21.8,294.2,1009.1,35.3,12.2,,,,,2009-03-27T05:34:39,2009-03-27T17:45:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-28,30.1,16.1,23.4,29.8,16.1,23.4,16.5,68.6,0,0,0,,,,,20.8,285.4,1009.8,36,12.8,,,,,2009-03-28T05:34:05,2009-03-28T17:45:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-29,30.4,17.1,23.9,30.3,17.1,24.1,16.5,65.5,0,0,0,,,,,19,108.8,1010.2,48.9,12.6,,,,,2009-03-29T05:33:30,2009-03-29T17:45:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-30,29.6,21.1,24.3,29.6,21.1,24.3,15.8,61.2,0,0,0,,,,,22.8,98.5,1011,41.4,11.3,,,,,2009-03-30T05:32:56,2009-03-30T17:45:18,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-03-31,29.5,18.1,22.7,30.4,18.1,22.9,17.7,75.1,0,0,0,,,,,21.5,163.6,1010.7,51.2,10.3,,,,,2009-03-31T05:32:22,2009-03-31T17:45:16,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-01,28.9,19.1,23.4,30.2,19.1,23.7,19.5,80.4,1,100,4.17,rain,,,,23.1,267.4,1011.6,80.1,9.6,,,,,2009-04-01T05:31:48,2009-04-01T17:45:15,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-02,30.7,18.1,23.9,30.8,18.1,24.1,17.7,71.8,0,0,0,,,,,23.8,235.4,1010.7,58.2,10.6,,,,,2009-04-02T05:31:14,2009-04-02T17:45:13,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-03,28.5,20.1,23.4,29.8,20.1,23.7,19.6,80.9,30.066,100,4.17,rain,,,,18.7,280.8,1010.5,86.9,9.7,,,,,2009-04-03T05:30:40,2009-04-03T17:45:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-04,29.7,18.1,23.9,30.5,18.1,24.2,17.7,70.4,0,0,0,,,,,20.4,106.7,1009.1,38.2,11.6,,,,,2009-04-04T05:30:07,2009-04-04T17:45:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-05,29.2,17.6,23.2,29.2,17.6,23.3,15.3,62.3,0,0,0,,,,,20.9,88.1,1009.6,13.1,12.9,,,,,2009-04-05T05:29:34,2009-04-05T17:45:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-06,30.3,17.1,23.5,29.9,17.1,23.5,14.8,59.8,0,0,0,,,,,19.6,92.1,1010.4,13.7,12.7,,,,,2009-04-06T05:29:01,2009-04-06T17:45:08,0.44,Clear,Clear conditions throughout the day.,clear-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-07,28.7,18.1,23,28.6,18.1,23,13.5,55.8,0,0,0,,,,,32.6,64.6,1013,18.9,13.1,,,,,2009-04-07T05:28:28,2009-04-07T17:45:08,0.47,Clear,Clear conditions throughout the day.,clear-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-08,26.9,18.8,22.9,27.1,18.8,22.9,11.8,50.6,0,0,0,,,,,28.3,102.7,1012.9,35.5,12.6,,,,,2009-04-08T05:27:55,2009-04-08T17:45:07,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-09,28.7,19.1,23.3,29,19.1,23.4,15.5,62.4,0,0,0,,,,,20.5,88.1,1011.1,57.7,12.5,,,,,2009-04-09T05:27:23,2009-04-09T17:45:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-10,29.5,18.1,23.6,29.2,18.1,23.6,15.7,62.9,0.223,100,4.17,rain,,,,20,90.7,1012.1,42.4,12.6,,,,,2009-04-10T05:26:51,2009-04-10T17:45:06,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-11,30.6,19.1,24.4,32.4,19.1,24.6,16.6,63.1,0,0,0,,,,,23,83.8,1011.9,18.3,13,,,,,2009-04-11T05:26:20,2009-04-11T17:45:06,0.52,Clear,Clear conditions throughout the day.,clear-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-12,29.2,20.1,23.9,30.1,20.1,24.1,17.3,67.3,0,0,0,,,,,22.3,83.9,1010.5,39.4,12.8,,,,,2009-04-12T05:25:49,2009-04-12T17:45:07,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-13,30.1,19.1,24,30.6,19.1,24.2,18.1,72.3,0,0,0,,,,,19.7,80.4,1010,50.8,12.3,,,,,2009-04-13T05:25:18,2009-04-13T17:45:07,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-14,28.1,21.1,24,29.4,21.1,24.4,18.2,70.9,1.165,100,8.33,rain,,,,19.9,104.4,1011,74.5,12.7,,,,,2009-04-14T05:24:47,2009-04-14T17:45:08,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-15,29.9,17.1,23.4,29.9,17.1,23.6,15.2,60.8,0,0,0,,,,,19.9,83.6,1011.5,73.3,12.8,,,,,2009-04-15T05:24:17,2009-04-15T17:45:09,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-16,28.5,19.1,23.8,29.2,19.1,24,16.7,65.5,0,0,0,,,,,22.6,96.6,1010.6,49,12,,,,,2009-04-16T05:23:48,2009-04-16T17:45:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-17,30.2,21.1,24.6,31.7,21.1,24.8,16.9,63.2,0,0,0,,,,,23.1,91.5,1009.1,47.4,11.9,,,,,2009-04-17T05:23:19,2009-04-17T17:45:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-18,28.7,20.1,23.7,28.8,20.1,23.8,16.3,64.5,0.161,100,4.17,rain,,,,23.8,93.4,1010,41.4,12.5,,,,,2009-04-18T05:22:50,2009-04-18T17:45:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-19,29.2,19.5,23.6,29.1,19.5,23.7,14.9,59.2,0,0,0,,,,,20.5,88.6,1009.5,30.7,12.4,,,,,2009-04-19T05:22:22,2009-04-19T17:45:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-20,29.2,20.1,23.7,30,20.1,23.9,16.5,64.6,0,0,0,,,,,23.2,87.4,1009.3,28,12.8,,,,,2009-04-20T05:21:54,2009-04-20T17:45:19,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-21,28.6,20.9,24.1,29.2,20.9,24.3,16.7,63.4,0,0,0,,,,,26.2,98.4,1010.1,31.3,12.8,,,,,2009-04-21T05:21:27,2009-04-21T17:45:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-22,27.4,22.1,24.3,28.1,22.1,24.4,17.3,65.5,6.287,100,8.33,rain,,,,26.7,100.5,1012.4,71.8,12.4,,,,,2009-04-22T05:21:01,2009-04-22T17:45:25,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-23,25.2,22.1,23.3,25.2,22.1,23.3,17.6,70.4,19.874,100,12.5,rain,,,,27.7,113,1011.2,81.1,12.3,,,,,2009-04-23T05:20:35,2009-04-23T17:45:28,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-24,26.7,21.5,23.9,27.3,21.5,23.9,16.5,63.6,0,0,0,,,,,34.7,87.7,1009.8,75.7,12.6,,,,,2009-04-24T05:20:09,2009-04-24T17:45:32,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-25,28.7,20.5,24.3,29,20.5,24.4,15.5,58.3,0,0,0,,,,,25.9,91.5,1009.8,62.2,12.6,,,,,2009-04-25T05:19:45,2009-04-25T17:45:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-26,29.5,21.1,24.3,29.5,21.1,24.3,15.9,60.6,0.067,100,4.17,rain,,,,27.7,96.5,1009.9,41.6,12.8,,,,,2009-04-26T05:19:20,2009-04-26T17:45:41,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-27,29.5,20.1,24.3,30.4,20.1,24.4,17,65,2.522,100,4.17,rain,,,,27.7,95.2,1009.8,30.3,12.5,,,,,2009-04-27T05:18:57,2009-04-27T17:45:46,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-28,27.5,21.5,23.9,28.3,21.5,24,17.4,67.3,0,0,0,,,,,25.9,99.6,1009.6,41.4,12.6,,,,,2009-04-28T05:18:34,2009-04-28T17:45:52,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-29,27.2,21.5,23.7,28.1,21.5,23.8,17.1,66.8,0,0,0,,,,,26.5,100.4,1010.6,62.2,11.9,,,,,2009-04-29T05:18:11,2009-04-29T17:45:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-04-30,28.1,21.1,23.4,28.7,21.1,23.5,17,67.8,2.053,100,8.33,rain,,,,24,94.6,1012.2,79.4,12.3,,,,,2009-04-30T05:17:50,2009-04-30T17:46:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-01,27.3,20.9,23.3,28.5,20.9,23.5,16.9,67.5,2.959,100,8.33,rain,,,,20.5,97.6,1013.1,69,12.3,,,,,2009-05-01T05:17:29,2009-05-01T17:46:10,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-02,27.3,19.1,23.3,28.1,19.1,23.5,18.1,73.5,0,0,0,,,,,18.4,100.3,1011.4,64.1,12,,,,,2009-05-02T05:17:08,2009-05-02T17:46:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-03,26.5,20.1,22.4,26.5,20.1,22.4,19.3,84.1,3.605,100,4.17,rain,,,,18.3,286.7,1012.9,81.4,9.8,,,,,2009-05-03T05:16:49,2009-05-03T17:46:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-04,28.3,18.1,22.3,30.3,18.1,22.5,18.6,80.9,0.089,100,4.17,rain,,,,20,356.5,1012.2,55.7,11.3,,,,,2009-05-04T05:16:30,2009-05-04T17:46:32,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-05,28.7,19.1,22.3,31,19.1,22.6,19,82.1,4.644,100,8.33,rain,,,,15.1,55.6,1011.7,76.3,12,,,,,2009-05-05T05:16:12,2009-05-05T17:46:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-06,28.3,19.1,22.7,29.9,19.1,22.9,18.4,78,0,0,0,,,,,15.5,59.4,1011.1,84.6,11.4,,,,,2009-05-06T05:15:54,2009-05-06T17:46:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-07,26.8,19.1,22.8,27.9,19.1,22.9,18.9,79.3,0.06,100,4.17,rain,,,,18.7,73.5,1010.1,68,12.1,,,,,2009-05-07T05:15:38,2009-05-07T17:46:58,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-08,28.8,19.1,23,30.6,19.1,23.2,18.7,78.2,1.832,100,4.17,rain,,,,18.7,91.5,1010.1,78.2,11.6,,,,,2009-05-08T05:15:22,2009-05-08T17:47:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-09,28.8,20.1,24.1,30,20.1,24.4,18.9,74.2,2.888,100,4.17,rain,,,,20.5,77.4,1010,79.1,11.7,,,,,2009-05-09T05:15:06,2009-05-09T17:47:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-10,27.9,22.1,24.2,29.3,22.1,24.3,18.7,72,0,0,0,,,,,22.6,88.3,1008.4,84.1,12.1,,,,,2009-05-10T05:14:52,2009-05-10T17:47:27,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-11,27.2,22.1,24.2,29,22.1,24.4,18.8,72,0,0,0,,,,,23.7,94.6,1008,87,11.3,,,,,2009-05-11T05:14:38,2009-05-11T17:47:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-12,24.7,20.1,22.3,24.7,20.1,22.3,18,76.8,50.119,100,12.5,rain,,,,21.6,103.4,1010.4,83.6,11.6,,,,,2009-05-12T05:14:25,2009-05-12T17:47:48,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-13,27.6,20.5,23.2,28.8,20.5,23.4,18.3,74.4,1.652,100,4.17,rain,,,,22.9,82.7,1010.3,79,11.9,,,,,2009-05-13T05:14:13,2009-05-13T17:47:59,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-14,28.5,20.1,23.3,29.1,20.1,23.4,18.3,74,0,0,0,,,,,20.6,97.5,1008.9,76.1,10.9,,,,,2009-05-14T05:14:02,2009-05-14T17:48:11,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-15,29.1,21.1,24.1,29.8,21.1,24.4,18.3,71.2,0,0,0,,,,,21.2,81.2,1008.9,74.9,11.2,,,,,2009-05-15T05:13:51,2009-05-15T17:48:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-16,27.1,20.1,22.9,28.4,20.1,22.9,18.8,78.6,5.738,100,12.5,rain,,,,16.3,60.6,1009.2,84.6,11.3,,,,,2009-05-16T05:13:41,2009-05-16T17:48:35,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-17,28.1,18.1,22.4,29.8,18.1,22.6,18.5,80,1.791,100,4.17,rain,,,,17.5,28.2,1009.7,65.2,11.2,,,,,2009-05-17T05:13:32,2009-05-17T17:48:48,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-18,27.7,18.1,22.7,30.1,18.1,23.1,19.4,82.5,0,0,0,,,,,16,356.3,1009.2,73.1,11.9,,,,,2009-05-18T05:13:24,2009-05-18T17:49:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-19,28.5,19.1,23.2,31.2,19.1,23.6,18.9,78.4,0,0,0,,,,,17.7,40.3,1009.4,72.3,10.1,,,,,2009-05-19T05:13:17,2009-05-19T17:49:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-20,28.8,19.1,23.4,30.6,19.1,23.7,19.2,78.7,0,0,0,,,,,15.7,85.4,1009.7,83.3,11.5,,,,,2009-05-20T05:13:10,2009-05-20T17:49:27,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-21,28.6,20.1,23.3,30.6,20.1,23.7,18.9,77.7,0.165,100,4.17,rain,,,,16.7,74.6,1009.8,72.1,11.6,,,,,2009-05-21T05:13:04,2009-05-21T17:49:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-22,28.6,18.1,22.9,30.8,18.1,23.3,19.3,81.3,7.281,100,4.17,rain,,,,17.6,109.2,1009,71.1,11,,,,,2009-05-22T05:12:59,2009-05-22T17:49:55,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-23,28.6,20.1,22.9,30.7,20.1,23.3,20.3,86.2,24.092,100,8.33,rain,,,,19.2,56,1010.9,86.5,11.1,,,,,2009-05-23T05:12:55,2009-05-23T17:50:09,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-24,27.6,19.1,23.2,30,19.1,23.4,20.6,86.7,0,0,0,,,,,18.8,247.6,1011,82.5,10,,,,,2009-05-24T05:12:51,2009-05-24T17:50:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-25,28.2,20.1,23.1,30.9,20.1,23.6,20.6,86.6,1.791,100,4.17,rain,,,,19.3,2.2,1010.5,83,10.1,,,,,2009-05-25T05:12:48,2009-05-25T17:50:39,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-26,28.3,19.1,22.8,31.3,19.1,23.3,20.3,86.5,1,100,4.17,rain,,,,17,51.9,1010.3,80.4,11.3,,,,,2009-05-26T05:12:46,2009-05-26T17:50:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-27,27.3,19.1,22.6,29.4,19.1,23,20,85.9,26.063,100,12.5,rain,,,,15.8,359.9,1010.2,79,11.1,,,,,2009-05-27T05:12:45,2009-05-27T17:51:09,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-28,29.1,18.1,22.9,31.1,18.1,23.3,19.8,84.3,2.616,100,4.17,rain,,,,15.8,0.6,1010.7,81.1,12.2,,,,,2009-05-28T05:12:44,2009-05-28T17:51:24,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-29,30.1,19.1,22.9,35.2,19.1,23.4,20.1,84.8,0,0,0,,,,,18.7,334.4,1012,73.8,11.4,,,,,2009-05-29T05:12:45,2009-05-29T17:51:40,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-30,28.6,19.1,22.8,30.1,19.1,23.2,19.5,82.8,0,0,0,,,,,19.7,59.5,1014.5,76.9,9.9,,,,,2009-05-30T05:12:45,2009-05-30T17:51:55,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-05-31,27.4,19.1,22.4,29.2,19.1,22.6,20,87.1,19.341,100,8.33,rain,,,,17.7,61.8,1010.9,88.3,11.3,,,,,2009-05-31T05:12:47,2009-05-31T17:52:11,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-01,28.2,20.1,23.4,29.5,20.1,23.6,19.4,79.2,2.826,100,8.33,rain,,,,18.7,69.8,1010.6,82.2,11.9,,,,,2009-06-01T05:12:49,2009-06-01T17:52:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-02,28.5,21.1,24.3,30.1,21.1,24.7,19.2,73.6,7.417,100,8.33,rain,,,,20.5,72.9,1009,73.3,12.2,,,,,2009-06-02T05:12:52,2009-06-02T17:52:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-03,26.8,21.1,23.5,28.1,21.1,23.5,18.4,73.3,0,0,0,,,,,27.7,95,1007.6,66.7,10.7,,,,,2009-06-03T05:12:56,2009-06-03T17:52:59,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-04,29.5,20.1,24.5,31.4,20.1,24.9,19.3,74.3,0,0,0,,,,,20,74.5,1007.7,72.9,12.1,,,,,2009-06-04T05:13:01,2009-06-04T17:53:15,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-05,28.2,20.1,22.7,30.9,20.1,23,20.5,88.9,0.055,100,4.17,rain,,,,16.2,340,1010.6,85.4,10.4,,,,,2009-06-05T05:13:06,2009-06-05T17:53:31,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-06,27.4,19.1,22.8,28.3,19.1,22.9,19.7,84.2,9.169,100,8.33,rain,,,,16.7,4.6,1011.2,86.1,11.5,,,,,2009-06-06T05:13:11,2009-06-06T17:53:47,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-07,27.8,20.1,23.3,30.2,20.1,23.6,20,82.7,0,0,0,,,,,22.4,322.5,1010.4,78.2,11,,,,,2009-06-07T05:13:18,2009-06-07T17:54:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-08,29.1,19.1,23.2,33.7,19.1,23.7,20.6,86.1,0,0,0,,,,,19.2,27.9,,77,9.9,,,,,2009-06-08T05:13:24,2009-06-08T17:54:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-09,28.4,20.1,24.1,31.3,20.1,24.8,21,83.7,5.759,100,8.33,rain,,,,15.8,2.3,1009.8,79.4,11.1,,,,,2009-06-09T05:13:32,2009-06-09T17:54:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-10,28.1,19.1,23.2,30.3,19.1,23.5,20.1,83.3,0.443,100,4.17,rain,,,,15.4,33.1,1010.5,84.3,11.8,,,,,2009-06-10T05:13:40,2009-06-10T17:54:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78767099999,78764099999,78762099999"
"Cartago, costa rica",2009-06-11,28.5,20.1,23.2,30.7,20.1,23.6,20.3,84.5,0,0,0,,,,,15.5,25.9,1010.6,88.9,11.5,,,,,2009-06-11T05:13:49,2009-06-11T17:55:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78767099999,78764099999,78762099999"
