;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2015;6;0.0;0.3;29.8;1.0;5.2;8.5;20.4;0.0;28.5;8.9;5.0;4.2;0.0;0.0;0.0;0.0;2.5;0.0;1.0;4.0;13.4;13.4;0.0;0.0;1.9;19.3;3.7;2.8;3.1;-9.0;-
2015;7;0.0;0.0;0.0;0.0;0.0;0.0;10.5;14.7;8.3;17.8;8.0;18.5;9.9;0.9;5.6;0.0;0.0;10.4;30.3;9.5;0.0;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.3;0.0;1.0
2015;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.3;2.1;0.0;0.0;0.0;0.0;5.3;1.0;0.0;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0
2015;9;1.2;0.5;3.5;0.5;0.0;0.0;0.2;3.0;28.4;2.6;9.2;1.5;0.0;0.0;0.0;0.2;3.1;6.5;11.9;0.0;3.0;13.1;9.0;9.2;51.7;14.5;9.2;0.0;0.0;10.3;-
2015;10;12.3;64.5;8.4;0.0;1.7;3.9;0.0;0.0;0.0;5.0;46.5;10.5;46.6;19.0;1.5;5.6;0.0;26.9;4.5;10.0;7.5;30.0;11.0;3.8;5.2;33.5;0.0;0.0;0.0;0.0;0.0
2015;11;0.0;9.5;0.0;2.5;7.7;20.0;0.0;5.7;0.0;23.0;5.9;0.0;0.0;0.0;8.4;18.4;9.2;7.2;1.4;11.5;18.0;10.6;5.2;5.0;8.5;0.3;0.0;1.5;1.4;0.0;-
2015;12;0.0;0.0;0.2;2.4;2.1;2.0;0.0;7.7;10.0;7.6;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
2016;1;3.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;2;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;3.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-
2016;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;4;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.7;13.2;1.5;0.5;1.5;-
